DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"36, Đường Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,85 tỷ",,88 m²,Đã bàn giao,"43,75 triệu/m²",3 phòng,2 phòng,24,,,,Tây Bắc,
"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","6,5 tỷ",The Antonia,82 m²,Đã bàn giao,"79,27 triệu/m²",2 phòng,2 phòng,8,,,,,
"KĐT Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,4 tỷ",The Beverly Solari - Vinhomes Grand Park,79 m²,Đã bàn giao,"68,35 triệu/m²",2 phòng,,,,,Đông Nam,,
"18/1, Nguyễn Thị Sóc, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh","1,25 tỷ",HQC Hóc Môn,64.8 m²,Đã bàn giao,"19,29 triệu/m²",2 phòng,2 phòng,17,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,4 tỷ",MT Eastmark City,99 m²,Chưa bàn giao,"34,34 triệu/m²",3 phòng,2 phòng,16,,,Đông Nam,,
"hẻm 237, Hẻm 237 Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",2 tỷ,,74.8 m²,Đã bàn giao,"26,74 triệu/m²",2 phòng,1 phòng,12,,,,Tây Nam,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,95 tỷ",The Sun Avenue,41 m²,Đã bàn giao,"47,56 triệu/m²",1 phòng,,,,,,,
"Số 1, Tôn Thất Thuyết, Phường 18, Quận 4, Tp Hồ Chí Minh","23,5 tỷ",Căn hộ DE LA SOL (Delasol),215 m²,Chưa bàn giao,"109,3 triệu/m²",4 phòng,5 phòng,21,,,,Đông,
"214, Đường 48, Phường 3, Quận 4, Tp Hồ Chí Minh","1,85 tỷ",,30 m²,Đã bàn giao,"61,67 triệu/m²",1 phòng,1 phòng,2,,,,Tây,
"387A, Lê Văn Khương, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh","1,7 tỷ",,65 m²,Đã bàn giao,"26,15 triệu/m²",2 phòng,1 phòng,6,,,,Bắc,
"187A Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,1 tỷ",,121 m²,Đã bàn giao,"25,62 triệu/m²",3 phòng,,,,,,,Căn góc
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",510 triệu,The Origami – Vinhomes Grand Park,67 m²,Đã bàn giao,"7,61 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Đường Số 9 Bình Khánh, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,89 tỷ",,51 m²,Đã bàn giao,"37,06 triệu/m²",1 phòng,1 phòng,2,,,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","3,2 tỷ",Akari City,72 m²,Đã bàn giao,"44,44 triệu/m²",2 phòng,2 phòng,4,,,,Nam,
"34/1a, Quốc Lộ 1A, Phường Thới An, Quận 12, Tp Hồ Chí Minh","3,2 tỷ",,100 m²,Đã bàn giao,32 triệu/m²,3 phòng,2 phòng,12,,,,,
"Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh","4,5 tỷ",,88 m²,Đã bàn giao,"51,14 triệu/m²",2 phòng,,,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,484373202 tỷ",MT Eastmark City,63.4 m²,Chưa bàn giao,"39,19 triệu/m²",1 phòng,1 phòng,5,,,,Bắc,
"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2 tỷ,Lotus Garden,52 m²,Đã bàn giao,"38,46 triệu/m²",1 phòng,1 phòng,9,,,,Tây Bắc,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,15 tỷ",Saigon Riverside Complex Q7,54 m²,Đã bàn giao,"39,81 triệu/m²",1 phòng,,,,,,,
"Đường Đông Hưng Thuận 2, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh","2,4 tỷ",,73 m²,Đã bàn giao,"32,88 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,Căn góc
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,05 tỷ",Lavita Charm,67 m²,Đã bàn giao,"45,52 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Phạm Văn Hai, Phường 5, Quận Tân Bình, Tp Hồ Chí Minh","3,4 tỷ",,70 m²,Đã bàn giao,"48,57 triệu/m²",2 phòng,,,,,,,
"cityland Park hill, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","4,199 tỷ",,76 m²,Chưa bàn giao,"55,25 triệu/m²",2 phòng,2 phòng,7,,,,,
"Nguyễn Đức Thuận, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",1.000 triệu,Diyas Sky,33 m²,Đã bàn giao,"30,3 triệu/m²",1 phòng,,,,,,,
"214, Trần Quang Khải, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",7 tỷ,Tòa Nhà Horizon,113 m²,Đã bàn giao,"61,95 triệu/m²",2 phòng,2 phòng,5,,,,,
"Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","1,1 tỷ",Chung cư Tân Mỹ,38 m²,Chưa bàn giao,"28,95 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",45 tỷ,Riverpark Premier,246.8 m²,Chưa bàn giao,"182,33 triệu/m²",3 phòng,,,Giấy tờ khác,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",Vinhomes Grand Park,69 m²,Đã bàn giao,"39,13 triệu/m²",2 phòng,2 phòng,9,,,,Tây Nam,
"Khu số 15A1, Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,2 tỷ",Dragon Hill Residence And Suites 1,92 m²,Đã bàn giao,"34,78 triệu/m²",3 phòng,,20,Đã có sổ,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,65 tỷ",Vinhomes Grand Park,47 m²,Đã bàn giao,"35,11 triệu/m²",1 phòng,1 phòng,,,,,,
"Số 510, Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","3,5 triệu",Moonlight Boulevard,90 m²,Đã bàn giao,38.889 đ/m²,2 phòng,2 phòng,15,,,,Đông,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","4,2 tỷ",Sunrise Riverside,84 m²,Đã bàn giao,50 triệu/m²,3 phòng,2 phòng,17,,,,Đông Bắc,
"Chung cư Tô ký Tower, Tô Ký, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","1,9 tỷ",,51 m²,Chưa bàn giao,"37,25 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"Đồng Văn Cống, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",8 tỷ,Feliz En Vista,106 m²,Đã bàn giao,"75,47 triệu/m²",3 phòng,2 phòng,5,,,,Đông,
"Khu đô thị Cityland Park Hills - Số 18, Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","3,5 tỷ",Căn hộ Cityland Parkhill Gò Vấp,75 m²,Đã bàn giao,"46,67 triệu/m²",2 phòng,,,,,,,
"Trần Văn Kiểu, Phường 10, Quận 6, Tp Hồ Chí Minh","1,75 tỷ",Asiana Capella,78 m²,Chưa bàn giao,"22,44 triệu/m²",2 phòng,,,,,,,
"528, Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh","2,95 tỷ",,59 m²,Đã bàn giao,50 triệu/m²,1 phòng,1 phòng,1,,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,2 tỷ",MT Eastmark City,99 m²,Chưa bàn giao,"42,42 triệu/m²",3 phòng,,16,,,,,
"Vành đai 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",4 tỷ,,73 m²,Chưa bàn giao,"54,79 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh","2,3 tỷ",EHome 5,54 m²,Đã bàn giao,"42,59 triệu/m²",1 phòng,1 phòng,7,,,,Tây Bắc,
"29, Bình Phú, Phường 10, Quận 6, Tp Hồ Chí Minh","2,6 tỷ",Blue Sapphire Bình Phú,75 m²,Đã bàn giao,"34,67 triệu/m²",2 phòng,2 phòng,12,,,Nam,Bắc,
"Hẻm 1 Đường Số 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",,54 m²,Chưa bàn giao,50 triệu/m²,2 phòng,,,,,,,
"Số 99, Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","4,5 tỷ",Cosmo City,100 m²,Đã bàn giao,45 triệu/m²,2 phòng,2 phòng,,Đã có sổ,,,,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,5 tỷ",MT Eastmark City,65.54 m²,Chưa bàn giao,"38,14 triệu/m²",2 phòng,2 phòng,,,,,,
"Tân Phong, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,6 tỷ",Hưng Vượng 2,58.2 m²,Đã bàn giao,"44,67 triệu/m²",2 phòng,1 phòng,4,,,,Bắc,
"Mai Chí Thọ, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","7,3 tỷ",New City Thủ Thiêm,101 m²,Đã bàn giao,"72,28 triệu/m²",3 phòng,2 phòng,6,,,,,
"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,75 tỷ",Orchid Park,72 m²,Đã bàn giao,"24,31 triệu/m²",2 phòng,,,Đã có sổ,Nhà trống,,,
"Hẻm 39 Đường Nguyễn Văn Linh, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",115 tỷ,,350 m²,Chưa bàn giao,"328,57 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,,,,Đông Bắc,Đông Bắc,
"Chung Cư 43 Hồ Văn Huê, Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,5 tỷ",,52 m²,Đã bàn giao,"48,08 triệu/m²",2 phòng,1 phòng,2,,,Đông Nam,Tây Bắc,
"Đường Trần Quang Khải, Phường Tân Định, Quận 1, Tp Hồ Chí Minh",7 tỷ,,113 m²,Đã bàn giao,"61,95 triệu/m²",3 phòng,,,,,,,
"39, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","3,7 tỷ",The Tresor,65 m²,Đã bàn giao,"56,92 triệu/m²",2 phòng,,10,,,Tây Nam,Đông Bắc,
"Căn hộ 6.02A, Man Thiện, Phường Tăng Nhơn Phú A (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,19 tỷ",,74.3 m²,Đã bàn giao,"29,48 triệu/m²",2 phòng,1 phòng,6,,,,Đông Bắc,
"Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","3,65 tỷ",,65 m²,Đã bàn giao,"56,15 triệu/m²",2 phòng,,,,,,,Căn góc
"43, 43 Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","3,4 tỷ",Chung cư 43 Hồ Văn Huê,52 m²,Đã bàn giao,"65,38 triệu/m²",2 phòng,1 phòng,2,,,,,
"33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","3,15 tỷ",The Harmona,75 m²,Đã bàn giao,42 triệu/m²,2 phòng,2 phòng,,Đã có sổ,,Đông,,
"Đường Nguyễn Hữu Trí, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","2,3 tỷ",,59 m²,Đã bàn giao,"38,98 triệu/m²",2 phòng,2 phòng,16,,,,,
"Điện Biên Phủ, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","7,5 tỷ",,145 m²,Đã bàn giao,"51,72 triệu/m²",3 phòng,,,,,,,
"Đại Lộ Đông Tây, Phường 16, Quận 8, Tp Hồ Chí Minh","2,6 tỷ",Carina Plaza,100 m²,Đã bàn giao,26 triệu/m²,2 phòng,2 phòng,1,,,,,
"Hẻm 232 Cộng Hòa, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh","3,2 tỷ",,70 m²,Đã bàn giao,"45,71 triệu/m²",2 phòng,2 phòng,,,,,,
"Hẻm Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, Tp Hồ Chí Minh","4,35 tỷ",,88 m²,Đã bàn giao,"49,43 triệu/m²",2 phòng,2 phòng,,,,,,
"178A, LÊ VĂN LƯƠNG, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,2 tỷ",,96 m²,Đã bàn giao,"22,92 triệu/m²",2 phòng,2 phòng,,,,,,
"Chung Cư Tầng Trệt Trần Kế Xương, Đường Trần Kế Xương, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","4,2 tỷ",,52 m²,Đã bàn giao,"80,77 triệu/m²",2 phòng,2 phòng,,,,,Đông Bắc,
"Lô đất S1-2, Tân Phú, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","6,48 tỷ",Cảnh Viên 2,117 m²,Đã bàn giao,"55,38 triệu/m²",3 phòng,2 phòng,,,,,,
"507, Đường DD2, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh",430 triệu,,46 m²,Chưa bàn giao,"9,35 triệu/m²",1 phòng,1 phòng,4,,,,Đông Nam,
"Trường Lưu, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,8 tỷ",MT Eastmark City,99.9 m²,Chưa bàn giao,"38,04 triệu/m²",3 phòng,,22,,,Đông Bắc,Nam,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",2 tỷ,Belleza Apartment,78 m²,Đã bàn giao,"25,64 triệu/m²",2 phòng,2 phòng,,,,,,
"56, Bến Vân Đồn, Phường 13, Quận 4, Tp Hồ Chí Minh","2,07 tỷ",Icon 56,1 m²,Đã bàn giao,"2,07 tỷ/m²",2 phòng,,,,,,,
"số 1A, Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","3,45 tỷ",Tara Residence,86 m²,Chưa bàn giao,"40,12 triệu/m²",3 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,65 tỷ",Vinhomes Grand Park,68 m²,Đã bàn giao,"53,68 triệu/m²",2 phòng,2 phòng,16,,,,,
"Đường Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,501 tỷ",,60 m²,Chưa bàn giao,"25,02 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,,
"247, Trần Hưng Đạo, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh","1,65 tỷ",,29 m²,Đã bàn giao,"56,9 triệu/m²",1 phòng,1 phòng,6,,,,,
"Đường Khu Dân Cư Phú Xuân, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,73 tỷ",,72 m²,Đã bàn giao,"24,03 triệu/m²",2 phòng,2 phòng,5,,,,,
"Đường Phạm Văn Đồng, phường Linh Tây, Thủ Đức, Tp.HCM, Phường Linh Tây (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,5 tỷ",Flora Novia,57 m²,Chưa bàn giao,"43,86 triệu/m²",2 phòng,1 phòng,18,,,,Đông Nam,
"146 Nguyễn Văn T, Phường 8, Quận Phú Nhuận, Tp Hồ Chí Minh","5,25 tỷ",,80 m²,Chưa bàn giao,"65,63 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","4,6 tỷ",Saigon Riverside Complex Q7,86 m²,Đã bàn giao,"53,49 triệu/m²",3 phòng,2 phòng,,,,,,
"Nguyễn Duy Trinh, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,4 tỷ",Chung cư Mười Mẫu,44 m²,Đã bàn giao,"31,82 triệu/m²",2 phòng,1 phòng,3,,,,Bắc,
"30.09, 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,55 tỷ",,50 m²,Chưa bàn giao,31 triệu/m²,1 phòng,1 phòng,30,,,,Tây Nam,
"Chung Cư Miếu Nỗi 18 Tầng 54, Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,9 tỷ",,52 m²,Đã bàn giao,"55,77 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Bến Bình Đông, Phường 14, Quận 8, Tp Hồ Chí Minh",1 tỷ,D-Aqua,54 m²,Chưa bàn giao,"18,52 triệu/m²",1 phòng,1 phòng,16,,,,,
"Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",19 tỷ,Vinhomes Golden River BaSon,121 m²,Đã bàn giao,"157,02 triệu/m²",3 phòng,2 phòng,15,,,,Đông Bắc,
"Chung Cư Ngô Tất Tố 76C, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,85 tỷ",,68.5 m²,Đã bàn giao,"41,61 triệu/m²",2 phòng,1 phòng,,,,Bắc,Nam,
"Đường số 6, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,7 tỷ",,84 m²,Chưa bàn giao,"55,95 triệu/m²",2 phòng,,,,,,,
"Đường Nguyễn Văn Linh, xã Bình Hưng, huyện Bình Chánh, Tp.HCM, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","2,4 tỷ",Mizuki Park,56 m²,Đã bàn giao,"42,86 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,Đông,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,25 tỷ",The Origami – Vinhomes Grand Park,69 m²,Đã bàn giao,"47,1 triệu/m²",2 phòng,2 phòng,16,,,,,
"Đường Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",930 triệu,,40 m²,Chưa bàn giao,"23,25 triệu/m²",2 phòng,1 phòng,1,,,,Nam,
"36_40, đường Số 7 Phường An Lạc A, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",3 tỷ,,76 m²,Chưa bàn giao,"39,47 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"370, Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",3 tỷ,LuxGarden,84 m²,Đã bàn giao,"35,71 triệu/m²",3 phòng,2 phòng,,,,,,
"7/28, Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh","2,45 tỷ",Rivera Park Sài Gòn,75 m²,Đã bàn giao,"32,67 triệu/m²",2 phòng,,,,,,,
"119, Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","5,5 tỷ",,85 m²,Đã bàn giao,"64,71 triệu/m²",2 phòng,,22,,,,,
"Đường Đặng Thùy Trâm, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","2,55 tỷ",,75 m²,Đã bàn giao,34 triệu/m²,2 phòng,3 phòng,1,,,,Đông,
"Giao Lộ Ngã Tư Nguyễn Văn Linh-Quốc Lộ 50, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","2,9 tỷ",Terra Rosa,127.3 m²,Đã bàn giao,"22,78 triệu/m²",3 phòng,2 phòng,,,,Đông Bắc,Tây Bắc,
"Hẻm 817 Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,032 tỷ",The Beverly Solari - Vinhomes Grand Park,80 m²,Chưa bàn giao,"50,4 triệu/m²",3 phòng,2 phòng,25,,,,,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,375 tỷ",Mizuki Park,78 m²,Đã bàn giao,"43,27 triệu/m²",2 phòng,2 phòng,,,,Đông,Tây,
"Đường Số 9A, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",9 tỷ,,295 m²,Chưa bàn giao,"30,51 triệu/m²",4 phòng,5 phòng,14,,,,,
"Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","2,4 tỷ",Hoàng Kim Thế Gia (The Golden Dynasty),75 m²,Đã bàn giao,32 triệu/m²,3 phòng,2 phòng,3,,,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","8,8 tỷ",Eco Green Sài Gòn,156 m²,Chưa bàn giao,"56,41 triệu/m²",4 phòng,2 phòng,,,,,,
"Tân Túc, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh","1,95 tỷ",West Gate Park,60 m²,Đã bàn giao,"32,5 triệu/m²",2 phòng,2 phòng,,,Nhà trống,,,
"Chung Cư Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh","2,68 tỷ",,65 m²,Chưa bàn giao,"41,23 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"50, Phan Văn Khỏe, Phường 2, Quận 6, Tp Hồ Chí Minh","2,1 tỷ",Lucky Palace,1 m²,Chưa bàn giao,"2,1 tỷ/m²",2 phòng,,,,,,,
"31, Đường Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh","2,6 tỷ",,84 m²,Đã bàn giao,"30,95 triệu/m²",3 phòng,2 phòng,15,,,,,
"79, Đường Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh","1,65 tỷ",,56 m²,Đã bàn giao,"29,46 triệu/m²",2 phòng,1 phòng,8,,,,Bắc,
"Hẻm 551 Lê Văn Khương, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh","1,65 tỷ",,56 m²,Đã bàn giao,"29,46 triệu/m²",1 phòng,1 phòng,3,,,,,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","1,53 tỷ",Conic Đông Nam Á,68 m²,Đã bàn giao,"22,5 triệu/m²",2 phòng,1 phòng,,,,,,
"Đường Bình Trị Đông, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",820 triệu,,70 m²,Đã bàn giao,"11,71 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,Căn góc
"168/1, Hẻm 170 Võ Văn Tần, Phường 5, Quận 3, Tp Hồ Chí Minh","1,8 tỷ",,80 m²,Đã bàn giao,"22,5 triệu/m²",3 phòng,1 phòng,,Đã có sổ,Nhà trống,,,
"Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,65 tỷ",Khu căn hộ Tân Mai,68 m²,Đã bàn giao,"24,26 triệu/m²",2 phòng,1 phòng,12,,,,,
"35, Đường Phú Thuận, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,7 tỷ",,102 m²,Chưa bàn giao,"26,47 triệu/m²",2 phòng,2 phòng,4,,,Đông,,
"200B lầu 2, Lương Nhữ Học, Phường 11, Quận, Phường 11, Quận 5, Tp Hồ Chí Minh","2,19 tỷ",,70 m²,Chưa bàn giao,"31,29 triệu/m²",3 phòng,1 phòng,,Đã có sổ,,,,
"Đường Song Hành Quốc Lộ 22, Thị trấn Hóc Môn, Huyện Hóc Môn, Tp Hồ Chí Minh","1,6 tỷ",,70 m²,Chưa bàn giao,"22,86 triệu/m²",2 phòng,,,,,,,
"360G - 360Bis, 360G - 360Bis Đường Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","3,6 tỷ",Chung cư Khánh Hội 3,71.8 m²,Chưa bàn giao,"50,14 triệu/m²",2 phòng,2 phòng,12,,,,Đông,
"D7, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,75 tỷ",Ricca,56.2 m²,Chưa bàn giao,"31,14 triệu/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"Chung cư conic riverside. B10.18, Đường Số 1, Phường 7, Quận 8, Tp Hồ Chí Minh","1,666666666 tỷ",,51 m²,Đã bàn giao,"32,68 triệu/m²",1 phòng,1 phòng,10,,,,,
"Đường Số 4, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",,38 m²,Chưa bàn giao,"71,05 triệu/m²",1 phòng,,33,Giấy tờ khác,,,,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,3 tỷ",Belleza Apartment,76 m²,Đã bàn giao,"30,26 triệu/m²",2 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"404 Lô B, Phan Văn Trị, Phường 2, Quận 5, Tp Hồ Chí Minh","3,2 tỷ",,78 m²,Đã bàn giao,"41,03 triệu/m²",2 phòng,1 phòng,4,,,,Bắc,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,Vinhomes Grand Park,48 m²,Đã bàn giao,"41,67 triệu/m²",2 phòng,,,,,,,
"đường Lý Thường Kiệt, Phường 7, Quận 11, Tp Hồ Chí Minh","1,7 tỷ","Chung cư Lý Thường Kiệt, Q11",36 m²,Chưa bàn giao,"47,22 triệu/m²",1 phòng,,,Đã có sổ,Bàn giao thô,,,
"Lý Thường Kiệt, Phường 14, Quận 10, Tp Hồ Chí Minh",2 tỷ,Chung cư Trần Văn Kiểu,60 m²,Đã bàn giao,"33,33 triệu/m²",2 phòng,1 phòng,,,,Đông Nam,Tây Bắc,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,3 tỷ",Celadon City,80 m²,Đã bàn giao,"41,25 triệu/m²",2 phòng,,,,,,,
